usuario,fecha,ejercicio,set,peso (kg),reps,rpe,rir,cumplió_objetivo
avanzado_24,2025-01-28,peso muerto,4,217.9,10,6.3,3.7,True
avanzado_24,2025-01-28,peso muerto,5,221.1,6,7.1,2.9,False
avanzado_24,2025-01-30,sentadilla,1,185.9,10,6.3,3.7,True
avanzado_24,2025-01-30,sentadilla,2,188.7,7,7.5,2.5,True
avanzado_24,2025-01-30,sentadilla,3,191.5,5,7.0,3.0,False
avanzado_24,2025-01-31,dominadas,1,27.7,8,7.6,2.4,True
avanzado_24,2025-01-31,dominadas,2,28.1,7,7.4,2.6,True
avanzado_24,2025-01-31,dominadas,3,28.5,7,6.1,3.9,True
avanzado_24,2025-01-31,dominadas,4,29.0,7,8.1,1.9,False
avanzado_24,2025-02-02,sentadilla,1,194.4,10,6.2,3.8,True
avanzado_24,2025-02-02,sentadilla,2,197.3,9,7.5,2.5,True
avanzado_24,2025-02-02,sentadilla,3,200.3,7,7.4,2.6,True
avanzado_24,2025-02-02,sentadilla,4,203.3,9,7.2,2.8,True
avanzado_24,2025-02-02,sentadilla,5,206.3,7,7.8,2.2,True
avanzado_24,2025-02-04,sentadilla,1,209.4,8,6.8,3.2,True
avanzado_24,2025-02-04,sentadilla,2,212.6,9,8.4,1.6,False
avanzado_24,2025-02-04,sentadilla,3,215.8,8,6.6,3.4,True
avanzado_24,2025-02-05,peso muerto,1,224.5,5,6.6,3.4,False
avanzado_24,2025-02-05,peso muerto,2,227.8,5,7.1,2.9,False
avanzado_24,2025-02-05,peso muerto,3,231.2,7,7.1,2.9,True
avanzado_24,2025-02-06,sentadilla,1,219.0,7,7.0,3.0,True
avanzado_24,2025-02-06,sentadilla,2,222.3,6,6.3,3.7,False
avanzado_24,2025-02-06,sentadilla,3,225.6,6,6.9,3.1,False
avanzado_24,2025-02-06,sentadilla,4,229.0,6,6.9,3.1,False
avanzado_24,2025-02-08,remo con barra,1,186.3,8,8.3,1.7,False
avanzado_24,2025-02-08,remo con barra,2,189.0,6,6.9,3.1,False
avanzado_24,2025-02-08,remo con barra,3,191.9,6,6.2,3.8,False
avanzado_24,2025-02-08,remo con barra,4,194.8,9,7.0,3.0,True
avanzado_24,2025-02-08,remo con barra,5,197.7,6,8.2,1.8,False
avanzado_24,2025-02-11,peso muerto,1,234.7,6,6.9,3.1,False
avanzado_24,2025-02-11,peso muerto,2,238.2,10,7.9,2.1,True
avanzado_24,2025-02-11,peso muerto,3,241.8,5,8.3,1.7,False
avanzado_24,2025-02-14,remo con barra,1,200.6,7,7.1,2.9,True
avanzado_24,2025-02-14,remo con barra,2,203.7,5,6.3,3.7,False
avanzado_24,2025-02-14,remo con barra,3,206.7,5,7.2,2.8,False
avanzado_24,2025-02-14,remo con barra,4,209.8,9,8.2,1.8,False
avanzado_24,2025-02-17,peso muerto,1,245.4,10,6.9,3.1,True
avanzado_24,2025-02-17,peso muerto,2,249.1,5,6.8,3.2,False
avanzado_24,2025-02-17,peso muerto,3,252.9,5,7.2,2.8,False
avanzado_24,2025-02-23,dominadas,1,29.4,9,7.1,2.9,True
avanzado_24,2025-02-23,dominadas,2,29.8,6,8.1,1.9,False
avanzado_24,2025-02-23,dominadas,3,30.3,8,6.1,3.9,True
avanzado_24,2025-02-25,remo con barra,1,213.0,8,7.5,2.5,True
avanzado_24,2025-02-25,remo con barra,2,216.2,8,8.4,1.6,False
avanzado_24,2025-02-25,remo con barra,3,219.4,7,8.1,1.9,False
avanzado_24,2025-02-25,remo con barra,4,222.7,7,8.3,1.7,False
avanzado_24,2025-02-25,remo con barra,5,226.0,9,6.6,3.4,True
avanzado_24,2025-02-28,peso muerto,1,256.6,8,6.5,3.5,True
avanzado_24,2025-02-28,peso muerto,2,260.5,5,7.6,2.4,False
avanzado_24,2025-02-28,peso muerto,3,264.4,9,6.9,3.1,True
avanzado_24,2025-02-28,peso muerto,4,268.4,9,7.1,2.9,True
avanzado_24,2025-03-03,dominadas,1,30.7,8,8.4,1.6,False
avanzado_24,2025-03-03,dominadas,2,31.2,8,7.5,2.5,True
avanzado_24,2025-03-03,dominadas,3,31.7,7,8.3,1.7,False
avanzado_24,2025-03-03,dominadas,4,32.2,9,6.2,3.8,True
avanzado_24,2025-03-05,press banca,1,138.9,7,7.4,2.6,True
avanzado_24,2025-03-05,press banca,2,141.0,6,6.7,3.3,False
avanzado_24,2025-03-05,press banca,3,143.1,6,7.2,2.8,False
avanzado_24,2025-03-05,press banca,4,145.2,7,7.3,2.7,True
avanzado_24,2025-03-05,press banca,5,147.4,8,7.5,2.5,True
avanzado_24,2025-03-08,dominadas,1,32.6,6,6.8,3.2,False
avanzado_24,2025-03-08,dominadas,2,33.1,10,6.4,3.6,True
avanzado_24,2025-03-08,dominadas,3,33.6,10,6.6,3.4,True
avanzado_24,2025-03-08,dominadas,4,34.1,5,7.2,2.8,False
avanzado_24,2025-03-09,peso muerto,1,272.4,6,6.2,3.8,False
avanzado_24,2025-03-09,peso muerto,2,276.5,6,6.1,3.9,False
avanzado_24,2025-03-09,peso muerto,3,280.6,7,6.8,3.2,True
avanzado_24,2025-03-09,peso muerto,4,284.8,7,6.9,3.1,True
avanzado_24,2025-03-09,peso muerto,5,289.1,9,7.8,2.2,True
avanzado_24,2025-03-10,dominadas,1,34.6,8,8.4,1.6,False
avanzado_24,2025-03-10,dominadas,2,35.2,7,6.5,3.5,True
avanzado_24,2025-03-10,dominadas,3,35.7,7,8.1,1.9,False
avanzado_24,2025-03-10,dominadas,4,36.2,6,7.5,2.5,False
avanzado_24,2025-03-13,peso muerto,1,293.4,5,7.9,2.1,False
avanzado_24,2025-03-13,peso muerto,2,297.8,7,7.1,2.9,True
avanzado_24,2025-03-13,peso muerto,3,302.3,7,7.4,2.6,True
avanzado_24,2025-03-14,press banca,1,149.6,6,6.1,3.9,False
avanzado_24,2025-03-14,press banca,2,151.9,7,6.8,3.2,True
avanzado_24,2025-03-14,press banca,3,154.2,9,8.0,2.0,True
avanzado_24,2025-03-17,dominadas,1,36.8,9,6.1,3.9,True
avanzado_24,2025-03-17,dominadas,2,37.3,6,8.0,2.0,False
avanzado_24,2025-03-17,dominadas,3,37.9,7,8.4,1.6,False
avanzado_24,2025-03-19,press banca,1,156.5,7,8.2,1.8,False
avanzado_24,2025-03-19,press banca,2,158.8,6,7.4,2.6,False
avanzado_24,2025-03-19,press banca,3,161.2,9,7.2,2.8,True
avanzado_24,2025-03-23,sentadilla,1,232.4,6,7.1,2.9,False
avanzado_24,2025-03-23,sentadilla,2,235.9,8,8.3,1.7,False
avanzado_24,2025-03-23,sentadilla,3,239.5,7,6.0,4.0,True
avanzado_24,2025-03-23,sentadilla,4,243.1,10,7.0,3.0,True
avanzado_24,2025-03-27,dominadas,1,38.4,9,6.7,3.3,True
avanzado_24,2025-03-27,dominadas,2,39.0,7,8.2,1.8,False
avanzado_24,2025-03-27,dominadas,3,39.6,7,7.6,2.4,True
avanzado_24,2025-03-28,press banca,1,163.6,9,8.4,1.6,False
avanzado_24,2025-03-28,press banca,2,166.1,10,7.2,2.8,True
avanzado_24,2025-03-28,press banca,3,168.6,9,6.6,3.4,True
avanzado_24,2025-03-28,press banca,4,171.1,7,6.7,3.3,True
avanzado_24,2025-03-28,press banca,5,173.7,5,7.3,2.7,False
avanzado_24,2025-03-30,sentadilla,1,246.7,10,8.4,1.6,False
avanzado_24,2025-03-30,sentadilla,2,250.4,8,6.7,3.3,True
avanzado_24,2025-03-30,sentadilla,3,254.2,8,6.3,3.7,True
avanzado_24,2025-03-30,sentadilla,4,258.0,7,7.6,2.4,True
avanzado_24,2025-03-30,sentadilla,5,261.8,7,7.3,2.7,True
novato_25,2025-01-01,remo con barra,1,58.9,7,9.0,1.0,False
novato_25,2025-01-01,remo con barra,2,59.2,7,9.5,0.5,False
novato_25,2025-01-01,remo con barra,3,59.5,6,8.9,1.1,False
novato_25,2025-01-01,remo con barra,4,59.8,6,8.6,1.4,False
novato_25,2025-01-02,remo con barra,1,60.1,7,8.5,1.5,False
novato_25,2025-01-02,remo con barra,2,60.4,6,7.8,2.2,False
novato_25,2025-01-02,remo con barra,3,60.7,6,8.9,1.1,False
novato_25,2025-01-05,press banca,1,59.3,10,9.6,0.4,False
novato_25,2025-01-05,press banca,2,59.6,8,9.9,0.1,False
novato_25,2025-01-05,press banca,3,59.9,9,8.8,1.2,False
novato_25,2025-01-05,press banca,4,60.2,10,8.6,1.4,False
novato_25,2025-01-05,press banca,5,60.5,7,9.8,0.2,False
novato_25,2025-01-07,peso muerto,1,73.9,10,8.1,1.9,False
novato_25,2025-01-07,peso muerto,2,74.3,10,7.6,2.4,True
novato_25,2025-01-07,peso muerto,3,74.7,7,9.5,0.5,False
novato_25,2025-01-07,peso muerto,4,75.0,5,7.8,2.2,False
novato_25,2025-01-07,peso muerto,5,75.4,7,9.0,1.0,False
novato_25,2025-01-11,press banca,1,60.8,6,8.5,1.5,False
novato_25,2025-01-11,press banca,2,61.1,10,8.8,1.2,False
novato_25,2025-01-11,press banca,3,61.4,6,7.6,2.4,False
novato_25,2025-01-11,press banca,4,61.7,6,9.0,1.0,False
novato_25,2025-01-13,press banca,1,62.0,10,8.7,1.3,False
novato_25,2025-01-13,press banca,2,62.3,6,9.8,0.2,False
novato_25,2025-01-13,press banca,3,62.6,9,9.8,0.2,False
novato_25,2025-01-13,press banca,4,62.9,6,7.6,2.4,False
novato_25,2025-01-17,press banca,1,63.3,7,9.5,0.5,False
novato_25,2025-01-17,press banca,2,63.6,10,9.7,0.3,False
novato_25,2025-01-17,press banca,3,63.9,6,7.9,2.1,False
novato_25,2025-01-17,press banca,4,64.2,5,7.5,2.5,False
novato_25,2025-01-17,press banca,5,64.5,10,9.5,0.5,False
novato_25,2025-01-20,press banca,1,64.9,9,8.1,1.9,False
novato_25,2025-01-20,press banca,2,65.2,6,9.7,0.3,False
novato_25,2025-01-20,press banca,3,65.5,8,9.5,0.5,False
novato_25,2025-01-22,sentadilla,1,68.8,5,9.7,0.3,False
novato_25,2025-01-22,sentadilla,2,69.1,5,9.9,0.1,False
novato_25,2025-01-22,sentadilla,3,69.5,10,8.7,1.3,False
novato_25,2025-01-22,sentadilla,4,69.8,10,7.7,2.3,True
novato_25,2025-01-22,sentadilla,5,70.2,7,8.6,1.4,False
novato_25,2025-01-23,press banca,1,65.8,10,9.9,0.1,False
novato_25,2025-01-23,press banca,2,66.2,6,8.2,1.8,False
novato_25,2025-01-23,press banca,3,66.5,10,8.1,1.9,False
novato_25,2025-01-23,press banca,4,66.8,9,8.4,1.6,False
novato_25,2025-01-27,press banca,1,67.2,10,8.2,1.8,False
novato_25,2025-01-27,press banca,2,67.5,7,7.9,2.1,True
novato_25,2025-01-27,press banca,3,67.8,8,9.5,0.5,False
novato_25,2025-01-27,press banca,4,68.2,8,9.3,0.7,False
novato_25,2025-01-29,peso muerto,1,75.8,8,9.8,0.2,False
novato_25,2025-01-29,peso muerto,2,76.2,9,9.5,0.5,False
novato_25,2025-01-29,peso muerto,3,76.6,5,10.0,0.0,False
novato_25,2025-01-29,peso muerto,4,76.9,7,8.0,2.0,True
novato_25,2025-01-29,peso muerto,5,77.3,10,8.0,2.0,True
novato_25,2025-02-04,sentadilla,1,70.5,8,8.2,1.8,False
novato_25,2025-02-04,sentadilla,2,70.9,5,7.6,2.4,False
novato_25,2025-02-04,sentadilla,3,71.2,6,8.9,1.1,False
novato_25,2025-02-04,sentadilla,4,71.6,6,9.3,0.7,False
novato_25,2025-02-04,sentadilla,5,71.9,8,8.4,1.6,False
novato_25,2025-02-08,sentadilla,1,72.3,8,8.9,1.1,False
novato_25,2025-02-08,sentadilla,2,72.7,5,8.2,1.8,False
novato_25,2025-02-08,sentadilla,3,73.0,8,7.7,2.3,True
novato_25,2025-02-12,remo con barra,1,61.0,10,9.7,0.3,False
novato_25,2025-02-12,remo con barra,2,61.3,10,9.6,0.4,False
novato_25,2025-02-12,remo con barra,3,61.6,8,9.7,0.3,False
novato_25,2025-02-14,sentadilla,1,73.4,8,8.5,1.5,False
novato_25,2025-02-14,sentadilla,2,73.8,5,7.7,2.3,False
novato_25,2025-02-14,sentadilla,3,74.1,9,8.5,1.5,False
novato_25,2025-02-14,sentadilla,4,74.5,6,8.7,1.3,False
novato_25,2025-02-16,sentadilla,1,74.9,7,7.8,2.2,True
novato_25,2025-02-16,sentadilla,2,75.2,6,8.0,2.0,False
novato_25,2025-02-16,sentadilla,3,75.6,5,9.5,0.5,False
novato_25,2025-02-16,sentadilla,4,76.0,8,9.9,0.1,False
novato_25,2025-02-18,press banca,1,68.5,7,9.6,0.4,False
novato_25,2025-02-18,press banca,2,68.9,5,9.5,0.5,False
novato_25,2025-02-18,press banca,3,69.2,8,10.0,0.0,False
novato_25,2025-02-18,press banca,4,69.5,10,9.2,0.8,False
novato_25,2025-02-18,press banca,5,69.9,5,7.8,2.2,False
novato_25,2025-02-20,peso muerto,1,77.7,5,8.2,1.8,False
novato_25,2025-02-20,peso muerto,2,78.1,9,9.6,0.4,False
novato_25,2025-02-20,peso muerto,3,78.5,7,9.2,0.8,False
novato_25,2025-02-20,peso muerto,4,78.9,7,8.1,1.9,False
novato_25,2025-02-21,sentadilla,1,76.4,7,9.1,0.9,False
novato_25,2025-02-21,sentadilla,2,76.8,9,9.1,0.9,False
novato_25,2025-02-21,sentadilla,3,77.1,5,9.4,0.6,False
novato_25,2025-02-21,sentadilla,4,77.5,10,8.1,1.9,False
novato_25,2025-02-21,sentadilla,5,77.9,7,9.5,0.5,False
novato_25,2025-02-25,sentadilla,1,78.3,6,9.1,0.9,False
novato_25,2025-02-25,sentadilla,2,78.7,8,8.4,1.6,False
novato_25,2025-02-25,sentadilla,3,79.1,8,7.5,2.5,True
novato_25,2025-02-25,sentadilla,4,79.5,5,8.5,1.5,False
novato_25,2025-03-01,remo con barra,1,61.9,10,9.9,0.1,False
novato_25,2025-03-01,remo con barra,2,62.2,7,8.8,1.2,False
novato_25,2025-03-01,remo con barra,3,62.5,9,8.3,1.7,False
novato_25,2025-03-01,remo con barra,4,62.9,6,8.6,1.4,False
novato_25,2025-03-01,remo con barra,5,63.2,10,7.7,2.3,True
novato_25,2025-03-03,peso muerto,1,79.3,9,9.5,0.5,False
novato_25,2025-03-03,peso muerto,2,79.7,5,9.4,0.6,False
novato_25,2025-03-03,peso muerto,3,80.1,6,9.1,0.9,False
novato_25,2025-03-03,peso muerto,4,80.5,10,9.8,0.2,False
novato_25,2025-03-03,peso muerto,5,80.9,10,8.4,1.6,False
novato_25,2025-03-10,sentadilla,1,79.9,7,7.6,2.4,True
novato_25,2025-03-10,sentadilla,2,80.3,7,8.4,1.6,False
novato_25,2025-03-10,sentadilla,3,80.7,7,7.5,2.5,True
novato_25,2025-03-10,sentadilla,4,81.1,6,9.0,1.0,False
novato_25,2025-03-10,sentadilla,5,81.5,9,9.9,0.1,False
novato_25,2025-03-13,press banca,1,70.2,5,8.2,1.8,False
novato_25,2025-03-13,press banca,2,70.6,6,9.5,0.5,False
novato_25,2025-03-13,press banca,3,70.9,10,8.7,1.3,False
novato_25,2025-03-13,press banca,4,71.3,5,7.5,2.5,False
novato_25,2025-03-14,peso muerto,1,81.3,9,9.5,0.5,False
novato_25,2025-03-14,peso muerto,2,81.7,6,7.7,2.3,False
novato_25,2025-03-14,peso muerto,3,82.1,7,8.0,2.0,True
novato_25,2025-03-17,peso muerto,1,82.5,9,7.9,2.1,True
novato_25,2025-03-17,peso muerto,2,82.9,7,9.1,0.9,False
novato_25,2025-03-17,peso muerto,3,83.3,10,9.6,0.4,False
novato_25,2025-03-17,peso muerto,4,83.8,10,9.9,0.1,False
novato_25,2025-03-21,press banca,1,71.7,8,9.2,0.8,False
novato_25,2025-03-21,press banca,2,72.0,7,7.8,2.2,True
novato_25,2025-03-21,press banca,3,72.4,8,7.5,2.5,True
novato_25,2025-03-26,dominadas,1,0.0,9,9.7,0.3,False
novato_25,2025-03-26,dominadas,2,0.0,5,7.9,2.1,False
novato_25,2025-03-26,dominadas,3,0.0,10,9.6,0.4,False
novato_25,2025-03-26,dominadas,4,0.0,5,8.2,1.8,False
novato_25,2025-03-29,dominadas,1,0.0,9,8.9,1.1,False
novato_25,2025-03-29,dominadas,2,0.0,7,7.7,2.3,True
novato_25,2025-03-29,dominadas,3,0.0,8,9.1,0.9,False
avanzado_26,2025-01-02,remo con barra,1,121.4,9,7.2,2.8,True
avanzado_26,2025-01-02,remo con barra,2,123.2,8,7.1,2.9,True
avanzado_26,2025-01-02,remo con barra,3,125.1,6,6.4,3.6,False
avanzado_26,2025-01-02,remo con barra,4,126.9,7,8.3,1.7,False
avanzado_26,2025-01-02,remo con barra,5,128.8,10,7.2,2.8,True
avanzado_26,2025-01-04,press banca,1,141.8,8,8.3,1.7,False
avanzado_26,2025-01-04,press banca,2,143.9,6,8.2,1.8,False
avanzado_26,2025-01-04,press banca,3,146.1,6,8.0,2.0,False
avanzado_26,2025-01-04,press banca,4,148.3,7,7.1,2.9,True
avanzado_26,2025-01-04,press banca,5,150.5,8,6.7,3.3,True
avanzado_26,2025-01-06,dominadas,1,25.8,6,7.3,2.7,False
avanzado_26,2025-01-06,dominadas,2,26.2,5,7.1,2.9,False
avanzado_26,2025-01-06,dominadas,3,26.6,9,7.6,2.4,True
avanzado_26,2025-01-06,dominadas,4,27.0,9,8.2,1.8,False
avanzado_26,2025-01-08,press banca,1,152.7,7,7.2,2.8,True
avanzado_26,2025-01-08,press banca,2,155.0,8,7.0,3.0,True
avanzado_26,2025-01-08,press banca,3,157.4,7,7.3,2.7,True
avanzado_26,2025-01-11,sentadilla,1,174.6,5,7.2,2.8,False
avanzado_26,2025-01-11,sentadilla,2,177.2,6,7.0,3.0,False
avanzado_26,2025-01-11,sentadilla,3,179.9,8,6.2,3.8,True
avanzado_26,2025-01-11,sentadilla,4,182.6,9,6.5,3.5,True
avanzado_26,2025-01-11,sentadilla,5,185.3,6,7.4,2.6,False
avanzado_26,2025-01-13,dominadas,1,27.4,9,6.9,3.1,True
avanzado_26,2025-01-13,dominadas,2,27.8,6,6.1,3.9,False
avanzado_26,2025-01-13,dominadas,3,28.2,7,6.2,3.8,True
avanzado_26,2025-01-13,dominadas,4,28.6,10,6.8,3.2,True
avanzado_26,2025-01-13,dominadas,5,29.1,5,7.4,2.6,False
avanzado_26,2025-01-15,dominadas,1,29.5,9,6.1,3.9,True
avanzado_26,2025-01-15,dominadas,2,29.9,9,6.8,3.2,True
avanzado_26,2025-01-15,dominadas,3,30.4,9,6.4,3.6,True
avanzado_26,2025-01-17,dominadas,1,30.9,8,8.4,1.6,False
avanzado_26,2025-01-17,dominadas,2,31.3,5,6.2,3.8,False
avanzado_26,2025-01-17,dominadas,3,31.8,6,7.3,2.7,False
avanzado_26,2025-01-17,dominadas,4,32.3,5,8.0,2.0,False
avanzado_26,2025-01-17,dominadas,5,32.7,7,6.7,3.3,True
avanzado_26,2025-01-18,sentadilla,1,188.1,6,8.0,2.0,False
avanzado_26,2025-01-18,sentadilla,2,190.9,5,8.1,1.9,False
avanzado_26,2025-01-18,sentadilla,3,193.8,6,7.8,2.2,False
avanzado_26,2025-01-18,sentadilla,4,196.7,9,6.1,3.9,True
avanzado_26,2025-01-18,sentadilla,5,199.7,9,7.6,2.4,True
avanzado_26,2025-01-19,dominadas,1,33.2,8,7.2,2.8,True
avanzado_26,2025-01-19,dominadas,2,33.7,6,6.9,3.1,False
avanzado_26,2025-01-19,dominadas,3,34.2,10,8.4,1.6,False
avanzado_26,2025-01-19,dominadas,4,34.8,6,7.4,2.6,False
avanzado_26,2025-01-19,dominadas,5,35.3,10,6.5,3.5,True
avanzado_26,2025-01-24,press banca,1,159.7,10,6.3,3.7,True
avanzado_26,2025-01-24,press banca,2,162.1,10,7.1,2.9,True
avanzado_26,2025-01-24,press banca,3,164.5,9,7.1,2.9,True
avanzado_26,2025-01-27,dominadas,1,35.8,6,7.0,3.0,False
avanzado_26,2025-01-27,dominadas,2,36.3,6,6.9,3.1,False
avanzado_26,2025-01-27,dominadas,3,36.9,7,6.4,3.6,True
avanzado_26,2025-01-31,press banca,1,167.0,7,7.4,2.6,True
avanzado_26,2025-01-31,press banca,2,169.5,9,7.0,3.0,True
avanzado_26,2025-01-31,press banca,3,172.1,7,7.3,2.7,True
avanzado_26,2025-01-31,press banca,4,174.6,6,6.2,3.8,False
avanzado_26,2025-02-02,remo con barra,1,130.8,7,8.0,2.0,True
avanzado_26,2025-02-02,remo con barra,2,132.7,9,7.6,2.4,True
avanzado_26,2025-02-02,remo con barra,3,134.7,7,6.5,3.5,True
avanzado_26,2025-02-02,remo con barra,4,136.8,9,6.0,4.0,True
avanzado_26,2025-02-02,remo con barra,5,138.8,10,7.4,2.6,True
avanzado_26,2025-02-04,peso muerto,1,168.7,6,6.4,3.6,False
avanzado_26,2025-02-04,peso muerto,2,171.2,7,6.3,3.7,True
avanzado_26,2025-02-04,peso muerto,3,173.8,9,8.1,1.9,False
avanzado_26,2025-02-04,peso muerto,4,176.4,10,7.8,2.2,True
avanzado_26,2025-02-09,press banca,1,177.3,8,6.7,3.3,True
avanzado_26,2025-02-09,press banca,2,179.9,8,6.2,3.8,True
avanzado_26,2025-02-09,press banca,3,182.6,8,7.3,2.7,True
avanzado_26,2025-02-09,press banca,4,185.4,9,6.6,3.4,True
avanzado_26,2025-02-12,remo con barra,1,140.9,8,8.5,1.5,False
avanzado_26,2025-02-12,remo con barra,2,143.0,10,6.1,3.9,True
avanzado_26,2025-02-12,remo con barra,3,145.1,6,6.3,3.7,False
avanzado_26,2025-02-12,remo con barra,4,147.3,10,7.9,2.1,True
avanzado_26,2025-02-12,remo con barra,5,149.5,8,6.3,3.7,True
avanzado_26,2025-02-17,dominadas,1,37.4,10,7.1,2.9,True
avanzado_26,2025-02-17,dominadas,2,38.0,6,8.1,1.9,False
avanzado_26,2025-02-17,dominadas,3,38.6,8,6.6,3.4,True
avanzado_26,2025-02-17,dominadas,4,39.2,5,6.9,3.1,False
avanzado_26,2025-02-20,sentadilla,1,202.7,10,6.9,3.1,True
avanzado_26,2025-02-20,sentadilla,2,205.7,5,6.6,3.4,False
avanzado_26,2025-02-20,sentadilla,3,208.8,7,7.1,2.9,True
avanzado_26,2025-02-20,sentadilla,4,211.9,10,6.1,3.9,True
avanzado_26,2025-02-22,press banca,1,188.1,6,7.6,2.4,False
avanzado_26,2025-02-22,press banca,2,191.0,9,6.6,3.4,True
avanzado_26,2025-02-22,press banca,3,193.8,8,6.3,3.7,True
avanzado_26,2025-02-24,press banca,1,196.7,10,7.5,2.5,True
avanzado_26,2025-02-24,press banca,2,199.7,10,7.6,2.4,True
avanzado_26,2025-02-24,press banca,3,202.7,9,7.6,2.4,True
avanzado_26,2025-02-24,press banca,4,205.7,9,8.3,1.7,False
avanzado_26,2025-02-27,remo con barra,1,151.8,8,6.4,3.6,True
avanzado_26,2025-02-27,remo con barra,2,154.1,8,7.9,2.1,True
avanzado_26,2025-02-27,remo con barra,3,156.4,10,8.1,1.9,False
avanzado_26,2025-02-27,remo con barra,4,158.7,10,6.7,3.3,True
avanzado_26,2025-02-28,press banca,1,208.8,7,6.8,3.2,True
avanzado_26,2025-02-28,press banca,2,211.9,9,8.5,1.5,False
avanzado_26,2025-02-28,press banca,3,215.1,8,6.7,3.3,True
avanzado_26,2025-02-28,press banca,4,218.3,7,6.1,3.9,True
avanzado_26,2025-03-02,peso muerto,1,179.0,10,7.8,2.2,True
avanzado_26,2025-03-02,peso muerto,2,181.7,6,7.6,2.4,False
avanzado_26,2025-03-02,peso muerto,3,184.4,10,6.2,3.8,True
avanzado_26,2025-03-02,peso muerto,4,187.2,9,8.5,1.5,False
avanzado_26,2025-03-02,peso muerto,5,190.0,10,6.2,3.8,True
avanzado_26,2025-03-04,peso muerto,1,192.9,7,6.8,3.2,True
avanzado_26,2025-03-04,peso muerto,2,195.8,7,8.2,1.8,False
avanzado_26,2025-03-04,peso muerto,3,198.7,8,7.2,2.8,True
avanzado_26,2025-03-08,remo con barra,1,161.1,5,7.3,2.7,False
avanzado_26,2025-03-08,remo con barra,2,163.5,5,6.4,3.6,False
avanzado_26,2025-03-08,remo con barra,3,166.0,8,8.1,1.9,False
avanzado_26,2025-03-08,remo con barra,4,168.4,7,8.4,1.6,False
avanzado_26,2025-03-08,remo con barra,5,171.0,7,6.0,4.0,True
avanzado_26,2025-03-11,peso muerto,1,201.7,8,7.9,2.1,True
avanzado_26,2025-03-11,peso muerto,2,204.7,7,7.7,2.3,True
avanzado_26,2025-03-11,peso muerto,3,207.8,5,8.2,1.8,False
avanzado_26,2025-03-11,peso muerto,4,210.9,7,8.1,1.9,False
avanzado_26,2025-03-11,peso muerto,5,214.1,5,7.9,2.1,False
avanzado_26,2025-03-12,press banca,1,221.6,9,7.0,3.0,True
avanzado_26,2025-03-12,press banca,2,224.9,10,7.7,2.3,True
avanzado_26,2025-03-12,press banca,3,228.3,5,6.6,3.4,False
avanzado_26,2025-03-12,press banca,4,231.7,5,6.0,4.0,False
avanzado_26,2025-03-15,peso muerto,1,217.3,10,6.4,3.6,True
avanzado_26,2025-03-15,peso muerto,2,220.5,7,6.2,3.8,True
avanzado_26,2025-03-15,peso muerto,3,223.8,6,6.6,3.4,False
avanzado_26,2025-03-15,peso muerto,4,227.2,10,6.9,3.1,True
avanzado_26,2025-03-15,peso muerto,5,230.6,9,7.5,2.5,True
avanzado_26,2025-03-18,sentadilla,1,215.1,8,8.0,2.0,True
avanzado_26,2025-03-18,sentadilla,2,218.3,8,7.4,2.6,True
avanzado_26,2025-03-18,sentadilla,3,221.6,10,6.6,3.4,True
avanzado_26,2025-03-18,sentadilla,4,224.9,10,7.1,2.9,True
avanzado_26,2025-03-20,peso muerto,1,234.1,6,8.5,1.5,False
avanzado_26,2025-03-20,peso muerto,2,237.6,7,7.2,2.8,True
avanzado_26,2025-03-20,peso muerto,3,241.1,5,8.2,1.8,False
avanzado_26,2025-03-20,peso muerto,4,244.7,9,8.3,1.7,False
avanzado_26,2025-03-20,peso muerto,5,248.4,9,7.1,2.9,True
avanzado_26,2025-03-22,peso muerto,1,252.1,9,8.2,1.8,False
avanzado_26,2025-03-22,peso muerto,2,255.9,6,8.3,1.7,False
avanzado_26,2025-03-22,peso muerto,3,259.8,8,8.2,1.8,False
avanzado_26,2025-03-22,peso muerto,4,263.7,6,7.6,2.4,False
avanzado_26,2025-03-22,peso muerto,5,267.6,5,7.6,2.4,False
avanzado_26,2025-03-24,remo con barra,1,173.5,5,6.2,3.8,False
avanzado_26,2025-03-24,remo con barra,2,176.1,7,8.2,1.8,False
avanzado_26,2025-03-24,remo con barra,3,178.8,6,7.2,2.8,False
avanzado_26,2025-03-26,peso muerto,1,271.6,10,8.3,1.7,False
avanzado_26,2025-03-26,peso muerto,2,275.7,8,6.7,3.3,True
avanzado_26,2025-03-26,peso muerto,3,279.8,10,7.5,2.5,True
avanzado_26,2025-03-26,peso muerto,4,284.0,6,8.4,1.6,False
avanzado_26,2025-03-28,remo con barra,1,181.5,8,8.4,1.6,False
avanzado_26,2025-03-28,remo con barra,2,184.2,10,6.2,3.8,True
avanzado_26,2025-03-28,remo con barra,3,186.9,6,7.5,2.5,False
avanzado_26,2025-03-28,remo con barra,4,189.8,6,6.4,3.6,False
avanzado_26,2025-03-28,remo con barra,5,192.6,7,6.9,3.1,True
novato_27,2025-01-03,sentadilla,1,56.5,6,8.9,1.1,False
novato_27,2025-01-03,sentadilla,2,56.8,10,9.0,1.0,False
novato_27,2025-01-03,sentadilla,3,57.1,9,8.0,2.0,True
novato_27,2025-01-03,sentadilla,4,57.4,7,9.5,0.5,False
novato_27,2025-01-03,sentadilla,5,57.7,8,8.7,1.3,False
